Time(minutes) NodeBegin NodeEnd NrOfCars
47 170 54094226 32594645 2
47 170 32594645 32594637 16
47 180 32572885 54094195 2
47 180 54094195 54094192 0
47 180 54094192 54698906 0
47 181 54698906 32329855 6
47 181 32329855 32329850 24
47 182 32329850 32329853 6
47 182 32329853 32329854 6
47 182 32329854 32329857 6
47 182 32329857 31156751 0
47 183 31156751 31156750 0
47 183 31156750 31156748 0
47 183 31156748 31156746 1
47 183 31156746 32600369 9
47 184 27167068 27167066 4
47 184 27167066 27167064 4
47 184 27167064 253169142 3
47 184 253169142 27167059 0
47 184 27167059 27167053 0
47 185 27167053 27167051 1
47 185 27167051 27167048 1
47 185 27167048 27167046 1
47 185 27167046 27167044 0
47 186 27167073 27167072 5
47 186 27167072 27167071 5
47 186 27167071 27167068 5
47 171 32329851 32329856 11
47 171 32329856 54094053 11
47 171 54094053 33207656 10
47 172 33207656 33207680 10
47 172 33207680 54094051 10
47 172 54094051 33207659 10
47 172 33207659 54091476 10
47 172 54091476 33207672 12
47 172 33207672 255309067 10
47 172 255309067 259544759 10
47 172 259544759 33207653 10
47 173 33207653 32594646 0
47 174 32594646 54094231 2
47 174 54094231 54093744 2
47 174 54093744 54094110 2
47 174 54094110 32572890 1
47 175 32572890 54094110 0
47 175 54094110 54093744 0
47 175 54093744 54094231 0
47 175 54094231 32594646 3
47 176 30901479 32329842 7
47 176 32329842 32329843 7
47 176 32329843 54094101 9
47 176 54094101 32329844 9
47 176 32329844 32329845 9
47 176 32329845 32329846 9
47 176 32329846 32329847 9
47 176 32329847 32329848 9
47 176 32329848 32329849 9
47 176 32329849 32329852 6
47 176 32329852 32329851 0
47 177 27167042 27167040 10
47 177 27167040 27167038 10
47 177 27167038 27167036 11
47 177 27167036 27167034 12
47 177 27167034 27167032 14
47 177 27167032 27167029 16
47 177 27167029 27167027 17
47 177 27167027 27167025 18
47 177 27167025 27167023 30
47 177 27167023 30902333 36
47 178 32049425 253170440 18
47 178 253170440 32049412 18
47 178 32049412 248664358 21
47 178 248664358 27167042 22
47 179 27167044 248664501 20
47 179 248664501 248664363 22
47 179 248664363 32049448 22
47 179 32049448 248664413 22
47 179 248664413 248664543 22
47 179 248664543 32049430 24
47 187 32049423 27167170 0
47 187 27167170 253174123 0
47 187 253174123 253173960 0
47 187 253173960 32922344 0
47 187 32922344 32049388 0
47 187 32049388 32049384 1
47 187 32049384 32049381 1
47 187 32049381 32049372 1
47 187 32049372 32049370 1
47 187 32049370 32049364 0
47 188 32049365 32049371 14
47 188 32049371 32049379 14
47 188 32049379 255582376 14
47 188 255582376 32049383 14
47 188 32049383 32049386 14
47 188 32049386 255582533 14
47 188 255582533 32049390 14
47 188 32049390 32922337 0
47 188 32922337 32922345 0
47 188 32922345 253173932 3
47 188 253173932 253174095 3
47 188 253174095 32049427 3
47 188 32049427 32049425 0
47 189 32049430 32049462 3
47 189 32049462 32049463 3
47 189 32049463 152583665 3
47 190 152583665 32049464 4
47 190 32049464 32049466 4
47 190 32049466 32049467 8
47 190 32049467 32049469 8
47 190 32049469 32049470 8
47 190 32049470 253168729 3
47 190 253168729 253168737 0
47 190 253168737 253168738 0
47 190 253168738 253168739 1
47 190 253168739 253168740 1
47 191 253168611 253168582 2
47 191 253168582 27167148 3
47 191 27167148 253168583 3
47 191 253168583 27167146 2
47 191 27167146 253168584 2
47 191 253168584 27167147 3
47 191 27167147 27167164 4
47 191 27167164 27167165 6
47 191 27167165 27167166 8
47 191 27167166 152583664 9
47 191 152583664 27167167 9
47 191 27167167 27167168 9
47 191 27167168 253168921 9
47 191 253168921 27167169 3
47 192 32528268 32528269 9
47 192 32528269 32528270 9
47 193 32528270 32528269 9
47 193 32528269 32528268 1
47 194 32528270 32528271 10
47 194 32528271 32528272 11
47 194 32528272 224753300 10
47 194 224753300 224753301 10
47 194 224753301 32528273 10
47 194 32528273 32528274 10
47 194 32528274 32528275 10
47 195 32528275 32528274 9
47 195 32528274 32528273 8
47 195 32528273 224753301 8
47 195 224753301 224753300 8
47 195 224753300 32528272 8
47 195 32528272 32528271 9
47 195 32528271 32528270 9
47 196 32528275 32528276 11
47 196 32528276 32627303 12
47 196 32627303 32528277 11
47 196 32528277 32528278 26
47 196 32528278 251855425 26
47 196 251855425 251855426 26
47 196 251855426 251855420 25
47 196 251855420 32528279 24
47 196 32528279 32528280 24
47 197 32528885 32528884 20
47 197 32528884 32893459 30
47 197 32893459 32627302 22
47 197 32627302 32627301 22
47 197 32627301 32627300 0
47 197 32627300 32627299 0
47 198 32627299 32528275 1
47 199 28396137 251854372 4
47 199 251854372 28396139 5
47 200 31156834 251854348 4
47 200 251854348 254993166 2
47 200 254993166 31156836 1
47 201 32529959 32529954 3
47 201 32529954 28396137 4
47 202 31156836 32529955 1
47 202 32529955 32529968 1
47 203 34815611 34815617 30
47 203 34815617 34815613 38
47 203 34815613 34815712 36
47 203 34815712 88085386 0
47 204 87723371 88085388 1
47 204 88085388 34815713 4
47 204 34815713 34815612 5
47 204 34815612 34815616 5
47 204 34815616 34815609 5
47 205 88085386 83066125 0
47 205 83066125 34815714 6
47 205 34815714 34815717 9
47 205 34815717 205420005 10
47 205 205420005 34815710 2
47 205 34815710 86970192 3
47 205 86970192 32912934 6
47 205 32912934 32598967 4
47 206 32912944 32912938 2
47 206 32912938 34815711 2
47 206 34815711 205420004 2
47 206 205420004 34815716 2
47 206 34815716 34815715 2
47 206 34815715 88085388 1
47 206 88085388 87723371 6
47 207 32598967 32598965 57
47 207 32598965 190467928 56
47 207 190467928 32598963 56
47 207 32598963 32598961 56
47 207 32598961 32598959 57
47 207 32598959 86970182 59
47 207 86970182 32598957 54
47 207 32598957 32598955 11
47 208 32598956 207628341 9
47 208 207628341 32598958 9
47 208 32598958 86970185 11
47 208 86970185 32598960 19
47 208 32598960 32598962 21
47 208 32598962 32598964 22
47 208 32598964 190467925 17
47 208 190467925 32598966 14
47 208 32598966 32598968 15
47 209 32598968 32912958 13
47 209 32912958 32912968 13
47 209 32912968 32913060 13
47 209 32913060 32913062 13
47 209 32913062 32913065 13
47 209 32913065 32913068 13
47 209 32913068 90337052 13
47 209 90337052 32913069 17
47 209 32913069 32913071 17
47 209 32913071 32913095 16
47 210 31158788 31158799 17
47 210 31158799 31158801 17
47 210 31158801 90337055 17
47 210 90337055 31158803 17
47 210 31158803 31158804 17
47 210 31158804 32913105 17
47 210 32913105 32913106 6
47 210 32913106 32913052 6
47 210 32913052 32912975 6
47 210 32912975 32912951 0
47 211 32913095 32913104 26
47 211 32913104 32913585 26
47 211 32913585 207628357 28
47 211 207628357 90354602 34
47 212 90332394 201822507 7
47 212 201822507 31158786 5
47 212 31158786 32913098 7
47 213 32913098 32599711 31
47 213 32599711 32599709 3
47 213 32599709 32597783 0
47 213 32597783 31158772 0
47 213 31158772 31158774 16
47 214 31158774 34520361 16
47 214 34520361 34520360 16
47 214 34520360 34520359 16
47 214 34520359 34972118 16
47 214 34972118 34520358 11
47 214 34520358 34520357 11
47 214 34520357 34520356 11
47 214 34520356 34520355 11
47 214 34520355 34520354 11
47 214 34520354 34520353 10
47 214 34520353 34520352 10
47 214 34520352 32915600 10
47 215 32915599 34520364 17
47 215 34520364 34520365 17
47 215 34520365 34520366 17
47 215 34520366 34520367 17
47 215 34520367 34520368 18
47 215 34520368 34520369 18
47 215 34520369 34520370 18
47 215 34520370 251851938 18
47 215 251851938 34520371 25
47 215 34520371 34520372 31
47 215 34520372 34520373 31
47 215 34520373 34520363 31
47 216 31158727 32597785 19
47 216 32597785 32599710 19
47 216 32599710 32599712 15
47 216 32599712 31158787 13
47 217 32917759 247286415 1
47 217 247286415 247286412 1
47 217 247286412 224814459 1
47 217 224814459 247286409 1
47 217 247286409 224823500 3
47 217 224823500 119902566 1
47 217 119902566 224824507 0
47 217 224824507 224822165 0
47 217 224822165 226359888 1
47 217 226359888 119902613 0
47 218 119902613 226359888 0
47 218 226359888 224822165 9
47 218 224822165 224824507 7
47 218 224824507 119902566 7
47 218 119902566 224823500 7
47 218 224823500 247286409 7
47 218 247286409 224814459 8
47 218 224814459 247286412 8
47 218 247286412 247286415 8
47 218 247286415 32917759 8
47 219 251851727 32610174 8
47 219 32610174 251851449 8
47 219 251851449 32610173 9
47 220 35966359 32610173 6
47 220 32610173 251851490 7
47 220 251851490 32610175 6
47 220 32610175 251851557 6
47 220 251851557 32610172 6
47 220 32610172 212894117 6
47 221 255152548 251851753 9
47 221 251851753 251851754 8
47 221 251851754 32597423 8
47 221 32597423 251851726 8
47 222 34520363 254518067 9
47 222 254518067 32597778 9
47 222 32597778 255152548 9
47 223 28396139 251854095 5
47 223 251854095 251854094 5
47 223 251854094 251854093 5
47 223 251854093 28396140 5
47 223 28396140 35966369 3
47 224 35966365 251854034 3
47 224 251854034 251854288 3
47 224 251854288 31156833 4
47 224 31156833 255077893 4
47 224 255077893 31156834 4
47 225 35966368 28396165 5
47 225 28396165 35966367 5
47 226 35966366 28396143 12
47 226 28396143 34522516 12
47 227 34522516 28396145 9
47 227 28396145 254504851 9
47 227 254504851 251852498 9
47 227 251852498 28396167 7
47 227 28396167 252343347 7
47 227 252343347 28396170 7
47 227 28396170 35975945 7
47 227 35975945 251852331 7
47 227 251852331 31153919 6
47 227 31153919 28396142 6
47 227 28396142 35975943 7
47 227 35975943 28396146 7
47 228 88867355 35975940 5
47 228 35975940 252343345 5
47 228 252343345 31156823 4
47 228 31156823 251852300 4
47 228 251852300 35975944 4
47 228 35975944 31156825 4
47 228 31156825 252343346 4
47 228 252343346 31156826 4
47 228 31156826 35966510 4
47 229 35966510 251852497 2
47 229 251852497 254504849 2
47 229 254504849 254504852 1
47 230 254504852 31156828 1
47 230 31156828 251852560 1
47 231 34522517 31156829 0
47 231 31156829 256347957 0
47 231 256347957 256347962 0
47 231 256347962 256347998 0
47 231 256347998 35966363 0
47 232 31158725 212881026 1
47 232 212881026 31158722 1
47 232 31158722 190490777 1
47 233 190490777 31158722 12
47 233 31158722 212881026 12
47 233 212881026 31158725 15
47 233 31158725 31158727 25
47 234 34520362 34520374 3
47 234 34520374 31158725 3
47 235 32912951 32913002 13
47 235 32913002 31158807 13
47 235 31158807 32909567 7
47 235 32909567 99408492 7
47 235 99408492 253963586 19
47 235 253963586 32909568 19
47 235 32909568 190476530 27
47 236 190476534 32913041 28
47 236 32913041 32913033 28
47 236 32913033 261039215 28
47 236 261039215 32913038 26
47 236 32913038 99404345 27
47 236 99404345 32913036 31
47 236 32913036 32912987 31
47 236 32912987 32912994 32
47 236 32912994 32912944 57
47 237 190476530 190476525 0
47 237 190476525 190476541 0
47 237 190476541 90351248 7
47 237 90351248 253967022 7
47 237 253967022 253963721 7
47 237 253963721 33124973 9
47 238 33124973 253963721 1
47 238 253963721 253967022 1
47 238 253967022 90351248 1
47 238 90351248 190476541 2
47 238 190476541 190476525 0
47 238 190476525 190476530 0
47 239 33124973 33124991 2
47 239 33124991 33124985 20
47 239 33124985 190472433 24
47 239 190472433 33124989 23
47 239 33124989 32913102 23
47 239 32913102 31158788 25
47 240 31158787 32913100 0
47 240 32913100 33124994 0
47 240 33124994 212881000 0
47 240 212881000 33124995 7
47 240 33124995 33124996 7
47 240 33124996 33124997 0
47 241 190476530 32909724 15
47 241 32909724 88085392 15
47 241 88085392 32909725 15
47 241 32909725 88085396 15
47 241 88085396 32909726 14
47 241 32909726 32909728 14
47 241 32909728 32909729 7
47 241 32909729 32551927 0
47 241 32551927 32551928 4
47 241 32551928 32551929 4
47 241 32551929 31158655 8
47 242 31158649 31158732 7
47 242 31158732 31158741 7
47 242 31158741 253965698 7
47 242 253965698 253966068 4
47 242 253966068 253965693 6
47 242 253965693 31158744 2
47 242 31158744 32913029 4
47 242 32913029 32913023 4
47 242 32913023 32909813 5
47 242 32909813 88085397 5
47 242 88085397 32909812 5
47 242 32909812 88085389 5
47 242 88085389 32909811 18
47 242 32909811 190476534 30
47 243 31158658 90343084 11
47 243 90343084 33124963 11
47 243 33124963 33124966 28
47 243 33124966 33124969 17
47 243 33124969 33124973 0
47 244 33124997 33124998 6
47 244 33124998 33124999 21
47 244 33124999 33125000 21
47 244 33125000 33125001 0
47 245 33124997 253967661 7
47 245 253967661 190476520 8
47 245 190476520 190476537 10
47 245 190476537 212881041 11
47 245 212881041 190490772 12
47 245 190490772 190490777 0
47 246 190490777 190490772 0
47 246 190490772 212881041 0
47 246 212881041 190476537 0
47 246 190476537 190476520 1
47 246 190476520 253967661 1
47 246 253967661 33124997 4
47 247 261030665 31158719 1
47 247 31158719 31158716 6
47 247 31158716 99408523 7
47 248 99408523 31158716 2
47 248 31158716 31158719 2
47 248 31158719 261030665 8
47 249 31158709 31158714 3
47 249 31158714 99408523 6
47 250 31158771 31158709 2
47 260 31158765 31158767 3
47 260 31158767 31158769 3
47 251 99408523 31158714 5
47 251 31158714 31158709 5
47 251 31158709 31158771 2
47 251 31158771 31158769 3
47 251 31158769 31158767 3
47 251 31158767 31158765 5
47 252 31158765 86681146 6
47 252 86681146 86681150 7
47 252 86681150 119831124 7
47 253 31158764 99702510 7
47 253 99702510 31158765 3
47 254 31158661 31158664 12
47 254 31158664 31158666 12
47 254 31158666 31158669 12
47 254 31158669 31158672 12
47 254 31158672 31158674 12
47 254 31158674 31158678 12
47 254 31158678 31158681 12
47 254 31158681 254504932 12
47 255 254504932 31158684 12
47 255 31158684 31158686 12
47 255 31158686 254504931 11
47 255 254504931 254504918 13
47 255 254504918 34533172 12
47 255 34533172 34533170 13
47 255 34533170 34522493 9
47 255 34522493 248059691 9
47 255 248059691 34522490 9
47 257 34522490 34522481 11
47 257 34522481 34522495 11
47 257 34522495 34522497 8
47 257 34522497 34522482 15
47 257 34522482 36307587 15
47 258 34522646 34522483 2
47 258 34522483 34522496 2
47 256 34522496 34522494 3
47 256 34522494 34522484 3
47 256 34522484 251852604 3
47 256 251852604 34522492 5
47 256 34522492 34533178 4
47 256 34533178 34533176 5
47 256 34533176 34533174 5
47 256 34533174 34533180 5
47 256 34533180 254504936 5
47 256 254504936 34533183 5
47 256 34533183 34533185 5
47 256 34533185 34533187 5
47 256 34533187 209094332 5
47 259 254504869 34533190 4
47 259 34533190 254504868 5
47 259 254504868 34533192 5
47 259 34533192 34533194 5
47 259 34533194 34533196 8
47 259 34533196 32551935 13
47 261 32551932 34537444 4
47 261 34537444 34537445 4
47 262 34537445 34548770 4
47 262 34548770 34537446 5
47 262 34537446 34537447 5
47 262 34537447 34537448 5
47 262 34537448 34537449 5
47 263 261239359 31156415 10
47 263 31156415 34537440 4
47 263 34537440 34537441 0
47 263 34537441 31156360 5
47 263 31156360 31158638 11
47 263 31158638 31158639 4
47 264 27167174 34815626 1
47 264 34815626 27167163 2
47 264 27167163 27167162 11
47 264 27167162 27167161 12
47 264 27167161 27167160 18
47 265 34814892 34814893 19
47 265 34814893 34814894 48
47 265 34814894 34814895 13
47 265 34814895 34815623 13
47 267 35163858 35163854 14
47 267 35163854 34815624 14
47 267 34815624 34815619 14
47 267 34815619 34815606 39
47 267 34815606 34815615 33
47 266 34815614 34815607 6
47 266 34815607 34815620 3
47 266 34815620 34815625 3
47 266 34815625 35163856 3
47 266 35163856 35163860 3
47 268 179694998 32049450 10
47 268 32049450 202032433 9
47 268 202032433 32049423 21
47 269 27167169 248557691 27
47 269 248557691 248557690 27
47 269 248557690 248557698 27
47 269 248557698 202032445 28
47 269 202032445 32049451 28
47 270 32605676 32049235 42
47 270 32049235 32605672 44
47 270 32605672 32049236 47
47 270 32049236 32600274 44
47 270 32600274 32049366 51
47 280 32049364 30901470 22
47 280 30901470 32605669 30
47 280 32605669 29274142 23
47 280 29274142 248557741 23
47 280 248557741 32605675 30
47 271 34677997 34678000 5
47 271 34678000 83042154 5
47 271 83042154 96653782 4
47 271 96653782 261042487 4
47 271 261042487 34678001 4
47 271 34678001 81278581 0
47 271 81278581 252407300 0
47 271 252407300 32913112 0
47 272 32913112 212908296 0
47 272 212908296 32913110 0
47 272 32913110 205420003 0
47 272 205420003 32913109 5
47 272 32913109 32913049 5
47 272 32913049 212908300 5
47 272 212908300 212908305 5
47 272 212908305 32913017 1
47 272 32913017 243662067 1
47 273 32912987 31158809 19
47 273 31158809 212908338 20
47 273 212908338 31158811 16
47 273 31158811 31158812 17
47 273 31158812 94897302 17
47 273 94897302 31158814 20
47 273 31158814 212908291 20
47 273 212908291 261042497 21
47 273 261042497 31158815 19
47 274 31158815 261042490 20
47 274 261042490 169135127 0
47 274 169135127 31158817 6
47 274 31158817 261042450 6
47 274 261042450 96653778 6
47 274 96653778 252407265 6
47 274 252407265 261042466 6
47 274 261042466 252407266 9
47 274 252407266 252407315 9
47 274 252407315 31158818 9
47 274 31158818 31158820 14
47 275 261045358 34677998 15
47 275 34677998 252407139 15
47 275 252407139 34677999 15
47 275 34677999 261045414 16
47 276 261045415 31158823 9
47 276 31158823 249313829 9
47 276 249313829 31158824 8
47 276 31158824 261045353 8
47 276 261045353 91818051 10
47 277 252406781 252406443 2
47 277 252406443 31156729 2
47 277 31156729 34678016 10
47 277 34678016 34678009 7
47 277 34678009 31156727 7
47 277 31156727 34678012 7
47 278 34678018 252407667 11
47 278 252407667 34678017 11
47 278 34678017 34678015 11
47 278 34678015 31156662 19
47 278 31156662 252406787 2
47 279 34678008 34678014 8
47 279 34678014 31156724 14
47 279 31156724 252407763 14
47 279 252407763 31162066 13
47 281 31156654 252407761 19
47 281 252407761 31156656 19
47 281 31156656 34678013 19
47 281 34678013 252407383 12
47 281 252407383 34678007 12
47 282 32528283 32528284 7
47 282 32528284 32528285 7
47 282 32528285 32528286 6
47 282 32528286 32528287 6
47 282 32528287 36309932 6
47 283 36309932 32528287 0
47 283 32528287 32528286 0
47 283 32528286 32528285 0
47 283 32528285 32528284 2
47 283 32528284 32528283 2
47 284 36309932 32528288 6
